newid,id_original,date,comment,actual_song,actual_singer,song,singer,album,lyric,matching_fragments,cite_type,title,note,id_0123,fragment_number,lyric_number,matchlyric_number
0262,2973,2014-08-01,187,鹊桥仙,徐千雅,鹊桥仙,徐千雅,鹊桥仙,鹊桥仙   【此昵称不存在】  【宅之轩】   纤云弄巧 飞星传恨 银汉迢迢暗度 金风玉露一相逢 便胜却人间无数  柔情似水 佳期如梦 忍顾鹊桥归路 两情若是久长时 又岂在朝朝暮暮  两情若是久长时 又岂在朝朝暮暮 柔情似水 佳期如梦 忍顾忍顾鹊桥归路  【此昵称不存在】  【宅之轩】   柔情似水 佳期如梦 忍顾鹊桥归路 两情若是久长时 又岂在朝朝暮暮  两情若是久长时 又岂在朝朝暮暮 柔情似水 佳期如梦 忍顾忍顾鹊桥归路  两情若是久长时 又岂在朝朝暮暮 柔情似水 佳期如梦 忍顾忍顾鹊桥归路 忍顾忍顾鹊桥归路,"纤云弄巧飞星传恨银汉迢迢暗度金风玉露一相逢便胜却人间无数, 柔情似水佳期如梦忍顾鹊桥归路两情若是久长时又岂在朝朝暮暮, 两情若是久长时又岂在朝朝暮暮, 柔情似水佳期如梦忍顾, 忍顾鹊桥归路, 柔情似水佳期如梦忍顾鹊桥归路两情若是久长时又岂在朝朝暮暮, 两情若是久长时又岂在朝朝暮暮, 柔情似水佳期如梦忍顾, 忍顾鹊桥归路两情若是久长时又岂在朝朝暮暮, 柔情似水佳期如梦忍顾, 忍顾鹊桥归路, 忍顾鹊桥归路",1,1,,651,56,203,180
0049,90,1993-01-07,186,无悔无憾,王杰,无悔无憾,王杰,飞碟发烧电视剧主题曲精选集 一,走过天涯路 终究还是回头 看尽花似海如雪落  难舍情和义 恩仇随风飘过 管他爱与恨 留待明朝再说  书中风起云动 剑下虎啸龙吟 谁知成败早已是天定 想问伊人何处 离愁渐远渐生 但愿人长久情常在无悔无憾  走过天涯路 终究还是回头  看尽花似海如雪落  难舍情和义 恩仇随风飘过 管他爱与恨 留待明朝再说  书中风起云动 剑下虎啸龙吟 谁知成败早已是天定  想问伊人何处 离愁渐远渐生 但愿人长久情常在无悔无憾  世事恰如棋局 你我随人摆弄 千古兴亡又有谁能问  回首江山依旧 入眼夕阳仍红 但愿人长久情常在无悔无憾 但愿人长久情常在无悔无憾,离愁渐远渐,3,0,,48,5,107,5
0147,466,1995-12-01,184,枫桥夜泊,罗百吉,枫桥夜泊,罗百吉,Boom神圣舞会,月落乌啼霜满天 江枫渔火对愁眠 姑苏城外寒山寺 夜半钟声到客船 music 月落乌啼霜满天 江枫渔火对愁眠 姑苏城外寒山寺 夜半钟声到客船 music 月落乌啼霜满天 江枫渔火对愁眠 姑苏城外寒山寺 夜半钟声到客船,"月落乌啼霜满天江枫渔火对愁眠姑苏城外寒山寺夜半钟声到客船, 月落乌啼霜满天江枫渔火对愁眠姑苏城外寒山寺夜半钟声到客船, 月落乌啼霜满天江枫渔火对愁眠姑苏城外寒山寺夜半钟声到客船",2,1,,136,28,84,84
0861,3385,2015-05-20,184,空房间,白云,空房间,白云,Let’s dance,hook 一个人空房间 发布了新的的音乐 你点开了播放键 你留下的烙印 至今还在我身上面 没有你的日子 我假装的很光鲜 一个人空房间 发布了新的的音乐 你点开了播放键 你留下的烙印 至今还在我身上面 没有你的日子 我假装的很光鲜 你说你每天很痛苦 那为什么不离开他 当初一切的快乐到现在你还记得吗 记得第一见面第一次约会一起吃饭 第一次吵架第一次对骂就像世界大战 还是说已经忘了最爱的歌也不唱了 以前一起养的动物现在亲手又把它放了 一起上课或者等一哈一起放学 天亮就一起起夜晚又一起降落 删除拉黑扔掉纪念品 好多的事情没有意义我不想纪念你 我最后悔的事情就是让我遇见你 现在我换了一切东西但没办法替换你 hook 一个人空房间 发布了新的的音乐 你点开了播放键 你留下的烙印 至今还在我身上面 没有你的日子 我假装的很光鲜 iwantallthatlovelovelove littlebabymamaimnotlikeyouthinkdattoughtoughtough 没有你的时候一切开始变得卡卡卡 imarealthugger但是不止需要我的mobmobmob iwantallthatlovelovelove littlebabymamaimnotlikeyouthinkdattoughtoughtough 没有你的时候一切开始变得卡卡卡 imarealthugger但是不止需要我的mobmobmob bridge： 秋天里的落叶一起带走我的思念 从前的那段时间 写下的每页诗篇 风吹过你的侧脸那种触感滑落指尖 人生若只如初见 只可惜不能如愿 hook iwantallthatlovelovelove lilbabymamaimnotlikeyouthinkdattoughtoughtough 一个人的房间看不到我眼泪dropdropdrop 除了你以外其他人都只能是nahnahnahnahnah,一去不复返,3,0,,806,5,145,5
0455,2212,1987-10-12,182,当时年纪小,林子祥,当时年纪小,林子祥,这次你是真的伤了我的心,记得当时年纪小 随风逐浪没烦恼 天空就是世界 心中白云飘  不懂风雨不知痛 伤痕累累闯一遭 天空就算再高 梦也飞得到  悠悠岁月匆匆过 成败悲欢都尝透 人间浮沉漂泊 白了少年头 走过烈阳和寒冬 时间终会教人懂 天空无限辽阔 梦能载多少 天多高（天多高） 梦知道（梦知道） 爱到老（爱到老） 心不摇（心不摇）  来时路（来时路） 已迢遥（已迢遥） 泪和笑（泪和笑） 随风飘（啊...） 悠悠岁月匆匆过 成败悲欢都尝透 人间浮沉漂泊 白了少年头 走过烈阳和寒冬 时间终会教人懂 天空无限辽阔 梦能载多少  music 天多高（天多高） 梦知道（梦知道） 爱到老（爱到老） 心不摇（心不摇） 来时路（来时路） 已迢遥（已迢遥） 泪和笑（泪和笑） 随风飘（啊...） 悠悠岁月匆匆过 成败悲欢都尝透 人间浮沉漂泊 白了少年头 走过烈阳和寒冬 时间终会教人懂 天空无限辽阔 梦能载多少 青春就算再好  又能留多少 music,白了少年头,3,0,,424,5,157,5
0941,3576,2017-09-07,182,如梦令·常记溪亭日暮,陈伟伦,如梦令·常记溪亭日暮,陈伟伦,念思愁,常记溪亭日暮沉醉不知归路  兴尽晚回舟误入藕花深处  争渡争渡争渡争渡  惊起一滩鸥鹭  争渡争渡争渡争渡  惊起一滩鸥鹭  常记溪亭日暮沉醉不知归路  兴尽晚回舟误入藕花深处  争渡争渡争渡争渡  惊起一滩鸥鹭  争渡争渡争渡争渡  惊起一滩鸥鹭,"常记溪亭日暮沉醉不知归路兴尽晚回舟误入藕花深处争渡争渡, 争渡争渡惊起一滩鸥鹭, 争渡争渡惊起一滩鸥鹭, 常记溪亭日暮沉醉不知归路兴尽晚回舟误入藕花深处争渡争渡, 争渡争渡惊起一滩鸥鹭, 争渡争渡惊起一滩鸥鹭",1,1,,884,33,102,94
0594,2666,2015-03-31,180,空谷幽兰,曹芙嘉,空谷幽兰,曹芙嘉,此时此刻, 纵有红颜，百生千劫 难消君心，万古情愁 青峰之巅，山外之山 晚霞寂照，星夜无眠 如幻大千，惊鸿一瞥 一曲终了，悲欣交集 夕阳之间，天外之天 梅花清幽，独立春寒 红尘中，你的无上清凉 寂静光明，默默照耀世界 行如风，如君一骑绝尘 空谷绝响至今，谁在倾听 一念净心，花开遍世界 每临绝境，峰回路又转 但凭净信，自在出乾坤 恰似如梦初醒，归途在眼前 行尽天涯，静默山水间 倾听晚风，拂柳笛声残 踏破芒鞋，烟雨任平生 慧行坚勇，究畅恒无极,"烟雨任平生, 烟雨任平生",3,0,,549,5,250,10
0570,2594,2016-04-08,178,你准备要活两次,萧煌奇,你准备要活两次,萧煌奇,神秘世界,编曲：JohnHermanson 预备你看偶像剧哭到崩溃 别急着去忏悔忏悔  还没当你的悲剧观众不付费 别怪泪腺枯萎枯萎 第一回年少不识愁滋味 第二回老大徒伤悲  如果这辈子不够你体会 要有活两次的准备  预备你英雄好汉说大是大非 自问此生无悔无悔 还没当口水淹没争吵的派对 你干杯说失陪失陪  第一回热血发挥大慈悲  第二回隐藏大智慧  如果这辈子你还学不会 要有活两次的准备  喔喔喔喔喔喔喔喔喔喔 喔喔喔喔喔喔喔喔  喔喔喔喔喔喔喔喔  喔喔喔喔喔喔喔喔喔喔  活该要倒的霉你倒够了没 啊见识你长够了没  啊游戏你玩够了没  喜怒哀乐不断轮回准备好没  你大概要有活两次的心理准备 你大概要有活两次的心理准备 你大概要有死两次的心理准备  你至少要能活两次  预备你抱怨旧时代墨守成规 别骂人家魔鬼魔鬼 还没当你的头发要定期染黑 你也享受恭维恭维  第一回你反对效法前辈  第二回你指点后辈  如果这辈子不够你回味  要有活两次的准备  再会负心人还没偿还你眼泪 你只好再轮回轮回再会,不识愁滋味,3,0,,528,5,371,5
0325,1497,2016-10-14,172,海棠,刘智晗,海棠,刘智晗,野有蔓草,东风袅袅泛崇光，香雾空蒙月转廊。 只恐夜深花睡去，故烧高烛照红妆。 半卷湘帘半掩门，碾冰为土玉为盆。 偷来梨蕊三分白，借得梅花一缕魂。 海棠花开花谢情浓处，多少文人笔落痕。 却是娇羞默默同谁诉？中华诗语诉乾坤。  半卷湘帘半掩门，碾冰为土玉为盆。 偷来梨蕊三分白，借得梅花一缕魂。 海棠花开花谢情浓处，多少文人笔落痕。 却是娇羞默默同谁诉？中华诗语诉乾坤。 海棠花开花谢情浓处，多少文人笔落痕。 却是娇羞默默同谁诉？中华诗语诉乾坤。 中华诗语诉乾坤。 东风袅袅泛崇光，香雾空蒙月转廊。 只恐夜深花睡去，故烧高烛照红妆。 故烧高烛照红妆。,"东风袅袅泛崇光香雾空蒙月转廊只恐夜深花睡去故烧高烛照红妆, 东风袅袅泛崇光香雾空蒙月转廊只恐夜深花睡去故烧高烛照红妆, 故烧高烛照红妆",2,0,,298,28,182,63
0317,1467,2016-08-31,171,扯,飞飞,扯,飞飞,扯,作词：张丰 作曲：张天赋 人有悲欢离合 谁能点缀生活 身边朋友许多 谁能听我诉说 青春已不常在 抓紧谈场恋爱 低调生活这么嗨 处处放光彩 人生几多忧愁 没钱寸步难走 就算搞个对象 也得有车有楼 日子多么澎湃 看我怎么摇摆 和谐社会手牵手 大步向前走 你有你的小社会 我有我团队呀 只要是钱到位 不怕没机会呀 玩笑别太过 要不都是祸呀 不怕你寂寞 就怕路走错 你有你的小社会 我有我团队呀 只要是酒到位 小磕儿唠稀碎呀 坎坷这么多 就看怎么过呀 人生就像一卷纸没事少扯  人有悲欢离合 谁能点缀生活 身边朋友许多 谁能听我诉说 青春已不常在 抓紧谈场恋爱 低调生活这么嗨 处处放光彩 人生几多忧愁 没钱寸步难走 就算搞个对象 也得有车有楼 日子多么澎湃 看我怎么摇摆 和谐社会手牵手 大步向前走 你有你的小社会 我有我团队呀 只要是钱到位 不怕没机会呀 玩笑别太过 要不都是祸呀 不怕你寂寞 就怕路走错 你有你的小社会 我有我团队呀 只要是酒到位 小磕儿唠稀碎呀 坎坷这么多 就看怎么过呀 人生就像一卷纸没事少扯 你有你的小社会 我有我团队呀 只要是钱到位 不怕没机会呀 玩笑别太过 要不都是祸呀 不怕你寂寞 就怕路走错 你有你的小社会 我有我团队呀 只要是酒到位 小磕儿唠稀碎呀 坎坷这么多 就看怎么过呀 人生就像一卷纸没事少扯 end...,"人有悲欢离合, 人有悲欢离合",2,0,,290,6,441,12
0065,128,1998-11-08,1480,床前明月光,梅艳芳,床前明月光,梅艳芳,床前明月光,是你吧 高高挂穹苍千年啦 看尽了人世离与散 多少功名似尘埃 是我傻 总是在寂寞夜里望 你时圆时缺时迷惘 彷佛告诉我生命本无常 来吟一首老诗 喝一杯老酒 明月啊 别笑我痴 别笑我狂 床前明月光 疑是地上霜 举头望明月 低头思故乡 是我傻 总是在寂寞夜里望 你时圆时缺时迷惘 彷佛告诉我生命本无常 来吟一首老诗 喝一杯老酒 明月啊 让我拥抱 带我遨翔 床前明月光疑是地上霜举头望明月低头思故乡,"疑是地上霜举头望明月低头思故乡, 疑是地上霜举头望明月低头思故乡, 疑是地上霜举头望明月低头思故乡, 疑是地上霜举头望明月低头思故乡, 疑是地上霜举头望明月低头思故乡",1,1,歌曲里引用了整首古诗词,63,20,170,40
0828,3297,2016-12-31,165,剑挽天澜,祝贺,剑挽天澜,祝贺,剑挽天澜,"《剑挽天澜》 ——电八绝代恶人PVP帮会 -STAFF- 策划/词作：茝子【古风纪】&蓁宜【挽袖听风】 作曲：梨兰 编曲：莫卿&龙宝宝 歌手：祝贺【归古玩乐】 分轨混音：宇谦 剧情后期：式微【优思铭想】 美工：故溪桥【陌上桑】  战八方，沧月莽莽任驰骋 云栖松，凭栏望海断潮生 上元邻里曲，浮世飘摇慕娉婷 归雁旋，绝刀出鞘步临城 烟雨行，酒意疏狂逍遥游 执聿洒青岩，九针济天命  箭雨势若惊鸿，浮光掠影，转落七星 瀚光无往不复，生灭予夺，善恶如梦 织雾渊兮虚回影迹迷仙引 未夜谪仙抚琴音共鸣 物外天地归元，寒芒若水，凭虚御风 般(bō)若(rě)无相清音，万里朝宗，禅意始铭 此间经年风霜傲雪照肝胆 焉解书剑红尘万籁寂无声  -music-  踏歌行，相遇江湖事纷纭 且纵横，情义虚实皆看尽 莫道非知己，侠字一心视如珍 风云起，剑破八方世人闻 观天下，威震四海纳乾坤 终老志未休,三尺青锋引  楼外漫天飞雪，天穹乍裂，锋芒归处 梦中一杯陈酒，灼喉断肠，醒时未诉 似与故人相见对饮尝甘苦 笑谈枫华千万字难书 剑如龙出险岫，刀光掠影，共战江湖 挽风清歌唱遍，笛声远传，九州齐聚 天命纵观繁复红尘如酒酿 澜安波平策马同渡三生路  -music-  楼外漫天飞雪，天穹乍裂，锋芒归处 梦中一杯陈酒，灼喉断肠，醒时未诉 似与故人相见对饮尝甘苦 笑谈枫华千万字难书 剑如龙出险岫，刀光掠影，共战江湖 挽风清歌唱遍，笛声远传，九州齐聚 天命纵观繁复红尘如酒酿 澜安波平策马同渡三生路  -end-",万籁寂无声,3,0,,773,5,430,5
0174,566,2010-03-17,164,你在我心上,黄晓明,你在我心上,黄晓明,Moopa,你一直在我心上 如此婉转安静地守望 无论我走到世界的哪一端 闭上眼仍听到你呼唤  穿越了爱的原乡 是你让我发现了梦想 跌跌撞撞我在人海里闯荡 心还惦着你无言忧伤  梦总在远方想念却停在故乡 我们的爱怎能在泪光里沉默沧桑 午夜梦回啊都是往事的片段 如此美好如此的难忘  穿越了爱的原乡 是你让我发现了梦想 跌跌撞撞我在人海里闯荡 心还惦着你无言忧伤  梦总在远方想念只停在故乡 我们的爱怎能在泪光里沉默沧桑 午夜梦回啊都是往事的片段 如此美好如此的难忘  梦总在远方想念却停在故乡 我们的爱怎能在泪光里沉默沧桑 午夜梦回啊都是往事的片段 如此美好如此的难忘 如此美好你在我心上,明月几时有把酒问青天,2,0,,160,10,259,10
0976,3662,2016-01-08,163,重庆森林 Chonking Forest feat.SML,白天不亮,重庆森林 Chonking Forest feat,白天不亮,游园惊梦,人在江湖生不由己 究竟是空不虚此行 我记得你重庆我记得你重庆  你是我梦里蜿蜒曲折的路 你是我眼前暧昧迷蒙的雾 你不是归宿是以身犯险 是一时的贪念 那就连呼吸都觉欢愉的瞬间 贪恋那如法炮制的幻觉 贪恋那一颦一笑一念之间 让我误解那不是相守是诀别  我记得你重庆我记得你重庆 我记得你重庆我记得你重庆  人在江湖生不由己 究竟是空不虚此行  我记得你重庆我记得你重庆 我记得你重庆我记得你重庆  二十四桥明月夜桥仍在人已远 天外飞仙箫声在心已远 情仍在奈何世间万千 姹紫嫣红分分秒秒时时变 但凡执念岂可战流俗 终作古心中痴狂化囚徒 岁月蚕食那一缕凝视若青丝  我记得你的名字 亭台楼阁妖艳的街巷 轻点朱唇轻解罗裳 任凭窗外狂风呼啸 一饮而尽你手中的哪怕是毒药 若不曾癫狂怎面对余生 我宁做幽冥不愿做旅人 终是异客待烧尽红烛 走出了江湖仍是江湖  我记得你重庆我记得你重庆 我记得你重庆我记得你重庆  人在江湖生不由己 究竟是空不虚此行  我记得你重庆我记得你重庆  我记得你重庆我记得你重庆,二十四桥明月夜,3,0,,917,7,396,7
0681,2916,2016-10-28,162,再见小时候,六哲,再见小时候,六哲,累了走了散了,再见了我的小时候 曾经有点懵懂 有个伟大的梦 告别了我的小时候 黑板上的粉末 课间的十分钟 当所有记忆 都已被时间定格 才明白长大 会有悲欢离合 很多年以后 是否还记得 谁和你同桌 偶尔也会 有些吵闹很不和 很多年以后 当你再回首 曾经的他也很念旧 说起我们的从前 他都很快乐 再见了我的小时候 曾经有点懵懂 有个伟大的梦 告别了我的小时候 黑板上的粉末 课间的十分钟 当所有记忆 都已被时间定格 才明白长大 会有悲欢离合 很多年以后 是否还记得 谁和你同桌 偶尔也会 有些吵闹很不和 很多年以后 当你再回首 曾经的他也很念旧 说起我们的从前 他都很快乐 rap：记得有一次我们在 教室里面吵架 被老师批评说我们 怎么总是不听话 放学的路上 我们还肩并着肩笑哈哈 每一次下完雨 我们喜欢在外面玩耍 还说好回家之后 谁都不能告诉爸妈 老师布置的作业 我们总是晚点交吧 很多年以后 是否还记得 谁和你同桌 偶尔也会 有些吵闹很不和 很多年以后 当你再回首 曾经的他也很念旧 说起我们的从前 他都很快乐,"有悲欢离合, 有悲欢离合",3,0,,631,5,375,10
0791,3215,2017-06-08,162,将进酒 (Qiang Jin Jiu),王胜娚,将进酒 ,王胜男,王胜男 同名专辑, 君不见，黄河之水天上来 奔流到海不复回 君不见，高堂明镜悲白发 朝如青丝暮成雪 人生得意须尽欢 莫使金樽空对月 天生我材必有用 千金散尽还复来  君不见，黄河之水天上来 奔流到海不复回 君不见，高堂明镜悲白发 朝如青丝暮成雪 烹羊宰牛且为乐 会须一饮三百杯 岑夫子，丹丘生 将进酒，杯莫停,"君不见黄河之水天上来奔流到海不复回君不见高堂明镜悲白发朝如青丝暮成雪人生得意须尽欢莫使金樽空对月天生我材必有用千金散尽还复来, 君不见黄河之水天上来奔流到海不复回君不见高堂明镜悲白发朝如青丝暮成雪, 烹羊宰牛且为乐会须一饮三百杯岑夫子丹丘生将进酒杯莫停",1,1,,736,88,122,122
0520,2442,2018-09-18,161,古朗月行 (节选),李昕融,古朗月行 ,孔一兵,昕融唱诗词 小学篇 (一),古朗月行（选）-李昕融 词：李白 曲：李凯稠 编曲：李凯稠/邱凯辉 版权/发行：小咪呢儿歌 古朗月行-节选-李白 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端 小时不识月 呼作白玉盘 又疑瑶台镜 飞在青云端,"小时不识月呼作白玉盘又疑瑶台镜飞在青云端, 仙人垂两足桂树何团团白兔捣药成问言与谁餐蟾蜍蚀圆影大明夜已残羿昔落九乌天人清且安阴精此沦惑去去不足观忧来其如何凄怆摧心肝",2,0,,481,80,86,80
0910,3497,2009-08-01,158,青玉案,哈辉,青玉案,哈辉,青玉案·元夕,钢琴：邓垚 出品：北京心乐理音乐工作室 发行：北京拉砚芬特曼文化有限公司  东风夜放花千树 更吹落星如雨 宝马雕车香满路 凤箫声动玉壶光转 一夜鱼龙舞  蛾儿雪柳黄金缕 笑语盈盈暗香去 众里寻他千百度 蓦然回首 那人却在 灯火阑珊处  东风夜放花千树 更吹落星如雨 宝马雕车香满路 凤箫声动玉壶光转 一夜鱼龙舞  蛾儿雪柳黄金缕 笑语盈盈暗香去 众里寻他千百度 蓦然回首 那人却在 灯火阑珊处 蓦然回首 那人却在 灯火阑珊处,"东风夜放花千树更吹落星如雨宝马雕车香满路凤箫声动玉壶光转一夜鱼龙舞蛾儿雪柳黄金缕笑语盈盈暗香去, 蓦然回首那人却在灯火阑珊处, 蛾儿雪柳黄金缕笑语盈盈暗香去, 蓦然回首那人却在灯火阑珊处, 东风夜放花千树更吹落星如雨宝马雕车香满路凤箫声动玉壶光转一夜鱼龙舞蛾儿雪柳黄金缕笑语盈盈暗香去, 蓦然回首那人却在灯火阑珊处, 蛾儿雪柳黄金缕笑语盈盈暗香去, 蓦然回首那人却在灯火阑珊处, 蛾儿雪柳黄金缕笑语盈盈暗香去, 蓦然回首那人却在灯火阑珊处",1,0,,853,60,211,201
0643,2812,2010-03-02,154,凤凰台上忆吹箫,龚琳娜,凤凰台上忆吹箫,龚琳娜,弦歌清韵,香冷金猊 被翻红浪 起来慵自梳头 任宝奁尘满 凭它日上帘钩 生怕离怀别苦 多少事 欲说还休 新来瘦 非干病酒 不是悲秋 休休 这回去也 千万遍阳关 也则难留 念武陵人远 烟锁秦楼 惟有楼前流水 应念我 终日凝眸 凝眸处 从今又添一段新愁,香冷金猊被翻红浪起来慵自梳头任宝奁尘满日上帘钩生怕离怀别苦多少事欲说还休新来瘦非干病酒不是悲秋休休这回去也千万遍阳关也则难留念武陵人远烟锁秦楼惟有楼前流水应念我终日凝眸凝眸处从今又添一段新愁,1,1,,593,159,95,95
0758,3105,2015-05-01,154,四张机,东山少爷,四张机,东山少爷,四张机,东山的蜗居换成合心新居 竟已丢失情趣 人大了后总左右失据 明明很讨厌雪茄却袋一堆 西关的小姐后来随哪个姓 可有抹掉了率性 和昨天亲昵姊妹疏远未倾听 从今只重聚于婚庆 全心唱歌你有否爱过我的歌 陪伴你青春光景闯祸 每次痛着静坐每次笑容傻傻 月光光有照地塘么 全心唱歌你记忆里有我的么 回望小北街口甜蜜如初 年少过未受饿跌碰过如研磨 傻小子变老练的我 西关的小姐后来随哪个姓 可有抹掉了率性 和昨天亲昵姊妹疏远未倾听 从今只重聚于婚庆 全心唱歌你有否爱过我的歌 陪伴你青春光景闯祸 每次痛着静坐每次笑容傻傻 月光光有照地塘么 全心唱歌你记忆里有我的么 回望小北街口甜蜜如初 年少过未受饿跌碰过如研磨 傻小子变老练的我 年华如无法逆陀螺 再次奢想让我 快乐如提前能下课 在校道上拍拖 对老去光阴唱歌 全心唱歌你有否爱过我的歌 陪伴你青春光景闯祸 每次痛着静坐每次笑容傻傻 月光光有照地塘么 全心唱歌你记忆里有我的么 回望小北街口甜蜜如初 年少过未受饿跌碰过如研磨 傻小子变老练的我 我永远是傻傻的我,张机鸳鸯织就,3,0,,703,6,333,6
1013,3759,2018-09-25,154,礼物,蔡佩轩,礼物,蔡佩轩,礼物,终于可以在今天划上句点 一整夜翻阅过去画面 快想不起我们为何会诀别 只看到那双你送的鞋 走一步又一步我才发现绕了个圈 走了好几年又回到原点 你送的礼物会不会太特别 毫不避讳那不安的传言 但渐行渐远习惯到没感觉 难道你早想要我走远 你送的礼物在此刻好体贴 陪我回忆把过往走一遍 穿了这些年难免会有污点 就像每段爱总会有终点 世上最残酷的恐怕是时间 困住人一切却还向前 乾涸的眼再挤不出一点咸 爱到如此可悲的境界 走一步又一步却跟不上你的脚步 你满意了为什麼我却只想要哭 你送的礼物会不会太特别 毫不避讳那不安的传言 但渐行渐远习惯到没感觉 难道你早想要我走远 你送的礼物在此刻好体贴 陪我回忆把过往走一遍 穿了这些年难免会有污点 就像每段爱总会有终点,"一片冰心在玉壶, 一片冰心在玉壶",3,0,,953,21,446,14
0066,129,1998-11-08,1413,飘零,梅艳芳,飘零,梅艳芳,床前明月光,今夜身在哪里好 好梦哪里找 啊该去何方只管随风飘 明朝管它是明朝 温柔总是冷里好 情多是烦恼 啊容颜笑过爱已不缺少 痴心不要因情老 我在忧里强颜谁知道 愁进千杯换个浅浅微笑 忽然觉得人间微醉好入眠 莫计梦醒花落知多少 飘零在你眉间愁上绕 飘在郁郁寡欢我的眼角 繁华人间也需多情换寂寞 何况孤单困住一个我 在红尘渐老 今夜身在哪里好 好梦哪里找 啊该去何方只管随风飘 明朝管它是明朝 温柔总是冷里好 情多是烦恼 啊容颜笑过爱已不缺少 痴心不要因情老 我在忧里强颜谁知道 愁进千杯换个浅浅微笑 忽然觉得人间微醉好入眠 莫计梦醒花落知多少 飘零在你眉间愁上绕 飘在郁郁寡欢我的眼角 繁华人间也需多情换寂寞 何况孤单困住一个我 在红尘渐老 我在忧里强颜谁知道 愁进千杯换个浅浅微笑 忽然觉得人间微醉好入眠 莫计梦醒花落知多少 飘零在你眉间愁上绕 飘在郁郁寡欢我的眼角 繁华人间也需多情换寂寞 何况孤单困住一个我 在红尘渐老,"花落知多少, 花落知多少, 花落知多少",2,0,,64,5,368,15
0375,1818,2018-04-03,148,静夜思枫桥,许歌淳一,静夜思枫桥,许歌淳一,静夜思枫桥,编曲：杨清宇 床前明月光 疑是地上霜 举头望明月 低头思故乡 床前明月光 疑是地上霜 举头望明月 低头思故乡 月落乌啼霜满天 江枫渔火对愁眠 姑苏城外寒山寺 夜半钟声到客船 月落乌啼霜满天 江枫渔火对愁眠 姑苏城外寒山寺 夜半钟声到客船 床前明月光 疑是地上霜 举头望明月 低头思故乡 床前明月光 疑是地上霜 举头望明月 低头思故乡 月落乌啼霜满天 江枫渔火对愁眠 姑苏城外寒山寺 夜半钟声到客船 月落乌啼霜满天 江枫渔火对愁眠 姑苏城外寒山寺 夜半钟声到客船 月落乌啼霜满天 江枫渔火对愁眠 姑苏城外寒山寺 夜半钟声到客船 月落乌啼霜满天 江枫渔火对愁眠 姑苏城外寒山寺 夜半钟声到客船 夜半钟声到客船  混音：Louis 录音：马木易 监制：许兴刚 出品：华纳音悦,"床前明月光疑是地上霜举头望明月低头思故乡, 床前明月光疑是地上霜举头望明月低头思故乡, 月落乌啼霜满天江枫渔火对愁眠姑苏城外寒山寺夜半钟声到客船, 月落乌啼霜满天江枫渔火对愁眠姑苏城外寒山寺夜半钟声到客船, 床前明月光疑是地上霜举头望明月低头思故乡, 床前明月光疑是地上霜举头望明月低头思故乡, 月落乌啼霜满天江枫渔火对愁眠姑苏城外寒山寺夜半钟声到客船, 月落乌啼霜满天江枫渔火对愁眠姑苏城外寒山寺夜半钟声到客船, 月落乌啼霜满天江枫渔火对愁眠姑苏城外寒山寺夜半钟声到客船, 月落乌啼霜满天江枫渔火对愁眠姑苏城外寒山寺夜半钟声到客船, 夜半钟声到客船",1,1,,347,48,255,255
0516,2425,2018-05-31,543,天一半 地一半,莫文蔚,天一半 地一半,莫文蔚,我们在中场相遇,远方是谁在歌唱 一半冰霜一半是火光  路不通往哪一方  一半回忆一半未知未闯  无人去过的地方  我要看遍极地的风光  如果高处不胜寒  一半冷静一半炽热张狂  如梦如电似光  天一半地一半 多少念念不忘 错一半对一半 所有爱都不枉 醒一半醉一半 上半与下半场 远方是谁在呼唤  一半明亮一半却哀伤  远方并不在远方  一半成形一半未知未闯 ,高处不胜寒,3,0,,479,5,144,5
0062,124,1994-01-27,147,梦田,陈淑桦,梦田,陈淑桦,爱的进行式,每个人心里一亩一亩田 每个人心里一个一个梦  一颗啊一颗种子 是我心里的一亩田  每个人心里一亩一亩田  每个人心里一个一个梦  一颗啊一颗种子 是我心里的一亩田  用它来种什么  用它来种什么  种桃种李种春风  用它来种什么  用它来种什么 种桃种李种春风  开尽梨花春又来  用它来种什么 用它来种什么 种桃种李种春风  用它来种什么  用它来种什么 种桃种李种春风  开尽梨花春又来  那是我心里一亩一亩田  那是我心里一个不醒的梦  啊…………,尽梨花春又,3,0,,60,5,182,10
